date,district,latitude,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2
25-12-2022,Muzaffarnagar,29.47,10.73,0,2.16,6.6
26-12-2022,Muzaffarnagar,29.47,11.33,0,1.61,7.74
27-12-2022,Muzaffarnagar,29.47,12.07,0,3.53,8.96
28-12-2022,Muzaffarnagar,29.47,12.41,0,4.11,12.81
29-12-2022,Muzaffarnagar,29.47,14.7,0.12,1.45,7.29
30-12-2022,Muzaffarnagar,29.47,14.64,0.05,1.5,6.77
31-12-2022,Muzaffarnagar,29.47,12.95,0,2.95,9.31
01-01-2023,Muzaffarnagar,29.47,12.41,0,1.17,6.53
02-01-2023,Muzaffarnagar,29.47,11.75,0,1.18,5.43
03-01-2023,Muzaffarnagar,29.47,10.18,0,1.87,8.23
04-01-2023,Muzaffarnagar,29.47,9.2,0,1.61,8.56
05-01-2023,Muzaffarnagar,29.47,8.72,0,1.45,5.88
06-01-2023,Muzaffarnagar,29.47,8.45,0,1.5,7.28
07-01-2023,Muzaffarnagar,29.47,10.23,0,1.88,8.6
08-01-2023,Muzaffarnagar,29.47,12.62,0,2.16,5.49
09-01-2023,Muzaffarnagar,29.47,13.51,0,1.67,6.67
10-01-2023,Muzaffarnagar,29.47,13.05,0,2.13,5.8
11-01-2023,Muzaffarnagar,29.47,13.85,0.12,1.29,5.98
12-01-2023,Muzaffarnagar,29.47,14.23,2.66,1.48,10.7
13-01-2023,Muzaffarnagar,29.47,15.65,1.63,2.07,8.27
14-01-2023,Muzaffarnagar,29.47,12.71,0.63,2.29,5.48
15-01-2023,Muzaffarnagar,29.47,9.08,0,2.22,13.98
16-01-2023,Muzaffarnagar,29.47,9.51,0,1.92,14.75
17-01-2023,Muzaffarnagar,29.47,9.24,0,2.25,14.32
18-01-2023,Muzaffarnagar,29.47,9.26,0,1.55,14.42
19-01-2023,Muzaffarnagar,29.47,13.19,1.5,1,9.51
20-01-2023,Muzaffarnagar,29.47,13.6,1.18,2.17,7.99
21-01-2023,Muzaffarnagar,29.47,14.72,0,0.92,12.23
22-01-2023,Muzaffarnagar,29.47,14.79,0,0.95,11.69
23-01-2023,Muzaffarnagar,29.47,16.29,0.03,1.34,12.29
24-01-2023,Muzaffarnagar,29.47,14.85,4.33,2.55,6.14
25-01-2023,Muzaffarnagar,29.47,15.94,0.49,1.93,5.69
26-01-2023,Muzaffarnagar,29.47,15.42,0,2.28,5.07
27-01-2023,Muzaffarnagar,29.47,13.08,0,2.64,14.34
28-01-2023,Muzaffarnagar,29.47,12.98,0,2.02,15.84
29-01-2023,Muzaffarnagar,29.47,14.25,0.09,2.13,3
30-01-2023,Muzaffarnagar,29.47,13.77,11.55,1.93,8.49
31-01-2023,Muzaffarnagar,29.47,14.61,0,3.39,15.58
01-02-2023,Muzaffarnagar,29.47,13.41,0,3.3,16.85
02-02-2023,Muzaffarnagar,29.47,14.28,0,3.08,16.89
03-02-2023,Muzaffarnagar,29.47,14.86,0,2.49,15.35
04-02-2023,Muzaffarnagar,29.47,16,0,2.87,16.19
05-02-2023,Muzaffarnagar,29.47,16.42,0,2.49,16.86
06-02-2023,Muzaffarnagar,29.47,19.2,0.03,1.35,14.38
07-02-2023,Muzaffarnagar,29.47,17.29,0.04,2.82,16.8
08-02-2023,Muzaffarnagar,29.47,15.34,0,2.7,17.06
09-02-2023,Muzaffarnagar,29.47,17.45,0,1.67,15.61
10-02-2023,Muzaffarnagar,29.47,18.24,0.02,2.28,14.72
11-02-2023,Muzaffarnagar,29.47,17.52,0.24,1.77,14.43
12-02-2023,Muzaffarnagar,29.47,14.88,0.12,3.52,18.77
13-02-2023,Muzaffarnagar,29.47,14.22,0,5.18,19.31
14-02-2023,Muzaffarnagar,29.47,16.48,0,3.5,16.32
15-02-2023,Muzaffarnagar,29.47,18.59,0,3.32,18.61
16-02-2023,Muzaffarnagar,29.47,18.61,0,1.23,16.89
17-02-2023,Muzaffarnagar,29.47,19.72,0,1.36,13.74
18-02-2023,Muzaffarnagar,29.47,19.64,0,1.33,16.63
19-02-2023,Muzaffarnagar,29.47,21.51,0,0.93,15.88
20-02-2023,Muzaffarnagar,29.47,22.1,0,1.2,14.43
21-02-2023,Muzaffarnagar,29.47,20.69,0.39,2.15,16.83
22-02-2023,Muzaffarnagar,29.47,19.44,0.66,2.07,16.24
23-02-2023,Muzaffarnagar,29.47,18.92,0,2.92,20.55
24-02-2023,Muzaffarnagar,29.47,19.35,0,2.1,19.94
25-02-2023,Muzaffarnagar,29.47,20.22,0,1.55,19.61
26-02-2023,Muzaffarnagar,29.47,21.05,0,1.59,18.31
27-02-2023,Muzaffarnagar,29.47,22.08,0,1.84,18.32
28-02-2023,Muzaffarnagar,29.47,22.1,0,1.99,16.37
01-03-2023,Muzaffarnagar,29.47,22.66,0.02,1.62,18.64
02-03-2023,Muzaffarnagar,29.47,22.87,0,2.35,19.33
03-03-2023,Muzaffarnagar,29.47,23.29,0,3.2,19.38
04-03-2023,Muzaffarnagar,29.47,22.28,0,3.16,16.48
05-03-2023,Muzaffarnagar,29.47,22.1,0,2.66,20.55
06-03-2023,Muzaffarnagar,29.47,21.99,0,2.5,21.18
07-03-2023,Muzaffarnagar,29.47,22.14,0,1.84,19.61
08-03-2023,Muzaffarnagar,29.47,22.9,0.02,1.24,18.21
09-03-2023,Muzaffarnagar,29.47,22.7,0.04,1.31,18.84
10-03-2023,Muzaffarnagar,29.47,22.36,0,1.96,19.74
11-03-2023,Muzaffarnagar,29.47,23.04,0,1.49,19.26
12-03-2023,Muzaffarnagar,29.47,24.68,0.01,1.35,19.3
13-03-2023,Muzaffarnagar,29.47,24.98,0,2.12,17.53
14-03-2023,Muzaffarnagar,29.47,24.56,0.4,2.36,20.32
15-03-2023,Muzaffarnagar,29.47,24.94,0,1.47,20.17
16-03-2023,Muzaffarnagar,29.47,25.85,0.04,1.34,16.15
17-03-2023,Muzaffarnagar,29.47,25.14,0.34,1.5,18.22
18-03-2023,Muzaffarnagar,29.47,20.25,10.38,1.39,7.16
19-03-2023,Muzaffarnagar,29.47,22.09,0.71,0.93,16.69
20-03-2023,Muzaffarnagar,29.47,20.2,13.38,1.06,7.18
21-03-2023,Muzaffarnagar,29.47,19.96,29.49,0.85,13.07
22-03-2023,Muzaffarnagar,29.47,20.93,0.01,1.75,20.31
23-03-2023,Muzaffarnagar,29.47,22.03,0,2.65,21.92
24-03-2023,Muzaffarnagar,29.47,23.73,0.36,1.45,10.86
25-03-2023,Muzaffarnagar,29.47,22.55,9.19,2.44,18.33
26-03-2023,Muzaffarnagar,29.47,22.76,0.2,2.61,21.03
27-03-2023,Muzaffarnagar,29.47,21.42,0,2.39,23.89
28-03-2023,Muzaffarnagar,29.47,22.42,0,2.01,22.53
29-03-2023,Muzaffarnagar,29.47,24.65,0,1.46,18.01
30-03-2023,Muzaffarnagar,29.47,25.41,4.59,1.74,19.89
31-03-2023,Muzaffarnagar,29.47,20.02,13.6,2.09,11.21
01-04-2023,Muzaffarnagar,29.47,22.1,3.62,1.28,19.58
02-04-2023,Muzaffarnagar,29.47,22.8,0,2.09,21.29
03-04-2023,Muzaffarnagar,29.47,24.34,1.43,1.64,23.43
04-04-2023,Muzaffarnagar,29.47,24.27,0,2.12,22.95
05-04-2023,Muzaffarnagar,29.47,23.69,0,2.76,25.9
06-04-2023,Muzaffarnagar,29.47,23.83,0,3.36,25.52
07-04-2023,Muzaffarnagar,29.47,24.36,0,3.13,26.72
08-04-2023,Muzaffarnagar,29.47,24.35,0,2.25,23.5
09-04-2023,Muzaffarnagar,29.47,25.15,0,1.86,26.4
10-04-2023,Muzaffarnagar,29.47,25.43,0,1.94,24.78
11-04-2023,Muzaffarnagar,29.47,26.85,0,3.17,25.27
12-04-2023,Muzaffarnagar,29.47,28.77,0,3.47,22.82
13-04-2023,Muzaffarnagar,29.47,28.41,0,2.91,25.63
14-04-2023,Muzaffarnagar,29.47,29.58,0,2.13,25.35
15-04-2023,Muzaffarnagar,29.47,31.63,0,1.59,25.28
16-04-2023,Muzaffarnagar,29.47,30.93,0,1.77,23.02
17-04-2023,Muzaffarnagar,29.47,31.67,0,2.24,25.01
18-04-2023,Muzaffarnagar,29.47,31.5,0,2.13,24.07
19-04-2023,Muzaffarnagar,29.47,29.8,0.27,2.45,20.68
20-04-2023,Muzaffarnagar,29.47,28.57,5.94,1.79,23.96
21-04-2023,Muzaffarnagar,29.47,27.93,0.6,2.12,21.98
22-04-2023,Muzaffarnagar,29.47,27.32,0.02,2.04,25.97
23-04-2023,Muzaffarnagar,29.47,25.31,0.12,2.32,12.78
24-04-2023,Muzaffarnagar,29.47,26.85,0,2.03,20.58
25-04-2023,Muzaffarnagar,29.47,27.18,0.12,1.52,23.97
26-04-2023,Muzaffarnagar,29.47,28.83,0,1.14,22
27-04-2023,Muzaffarnagar,29.47,28.03,1.32,2.34,19.7
28-04-2023,Muzaffarnagar,29.47,26.36,1.14,2.29,19.3
29-04-2023,Muzaffarnagar,29.47,27.32,0.7,1.87,12.72
30-04-2023,Muzaffarnagar,29.47,25.72,2.25,1.63,14.27
01-05-2023,Muzaffarnagar,29.47,21.44,15.94,3.01,5.16
02-05-2023,Muzaffarnagar,29.47,21.54,6.01,1.94,10.65
03-05-2023,Muzaffarnagar,29.47,22.82,14.93,0.81,12.28
04-05-2023,Muzaffarnagar,29.47,26.05,2.73,1.42,25.19
05-05-2023,Muzaffarnagar,29.47,26.73,0,2.46,22.63
06-05-2023,Muzaffarnagar,29.47,28.39,0.03,2.98,20.57
07-05-2023,Muzaffarnagar,29.47,30.53,0,1.43,23.55
08-05-2023,Muzaffarnagar,29.47,30.59,0.37,1.92,24.08
09-05-2023,Muzaffarnagar,29.47,28.73,0.04,2.81,27.16
10-05-2023,Muzaffarnagar,29.47,27.62,0.01,3.08,28.57
11-05-2023,Muzaffarnagar,29.47,29.89,0,1.48,27.66
12-05-2023,Muzaffarnagar,29.47,32.33,0,1.27,26.56
13-05-2023,Muzaffarnagar,29.47,32.61,0,1.14,24.85
14-05-2023,Muzaffarnagar,29.47,32.75,0,1.86,23.76
15-05-2023,Muzaffarnagar,29.47,32.46,0,2.7,25.15
16-05-2023,Muzaffarnagar,29.47,32.7,0.12,2.42,22.6
17-05-2023,Muzaffarnagar,29.47,33.51,0.01,3.03,23.92
18-05-2023,Muzaffarnagar,29.47,30.65,6.99,3.29,25.68
19-05-2023,Muzaffarnagar,29.47,31.26,0,4.12,27.09
20-05-2023,Muzaffarnagar,29.47,31.96,0,3.29,27.51
21-05-2023,Muzaffarnagar,29.47,33.44,0,2.11,27.2
22-05-2023,Muzaffarnagar,29.47,34.96,0,2.06,25.99
23-05-2023,Muzaffarnagar,29.47,35.64,2.18,2.79,23.49
24-05-2023,Muzaffarnagar,29.47,32.15,3.62,1.38,16.75
25-05-2023,Muzaffarnagar,29.47,31.08,5.8,1.37,23.41
26-05-2023,Muzaffarnagar,29.47,30.45,5.9,1.8,25.18
27-05-2023,Muzaffarnagar,29.47,29.22,2.18,1.8,21.19
28-05-2023,Muzaffarnagar,29.47,29.37,0.06,1.53,24.28
29-05-2023,Muzaffarnagar,29.47,30.36,2.69,1.51,19.42
30-05-2023,Muzaffarnagar,29.47,29.9,1.27,1.9,25.55
31-05-2023,Muzaffarnagar,29.47,27.97,6.79,2.78,16.1
01-06-2023,Muzaffarnagar,29.47,28.26,0.5,3.12,19.85
02-06-2023,Muzaffarnagar,29.47,29.03,0.09,3.19,25.24
03-06-2023,Muzaffarnagar,29.47,30.16,0,2.04,27.73
04-06-2023,Muzaffarnagar,29.47,30.62,0.1,2.32,17.87
05-06-2023,Muzaffarnagar,29.47,32.6,0.69,2.73,25.62
06-06-2023,Muzaffarnagar,29.47,32.75,0.05,2.76,24.81
07-06-2023,Muzaffarnagar,29.47,32.68,0.03,2.84,26.64
08-06-2023,Muzaffarnagar,29.47,33.37,0,3.55,27.32
09-06-2023,Muzaffarnagar,29.47,35.03,0,3.23,26.9
10-06-2023,Muzaffarnagar,29.47,36.26,0.18,2.92,23.23
11-06-2023,Muzaffarnagar,29.47,35.6,0.03,3.81,25.3
12-06-2023,Muzaffarnagar,29.47,35.81,0,4.13,26.28
13-06-2023,Muzaffarnagar,29.47,37.52,0,5.34,25.13
14-06-2023,Muzaffarnagar,29.47,37.18,0.03,5.79,24.51
15-06-2023,Muzaffarnagar,29.47,34.49,0.03,5.27,24.98
16-06-2023,Muzaffarnagar,29.47,34.79,0.25,3.96,23.67
17-06-2023,Muzaffarnagar,29.47,35.97,0.58,2.01,17.57
18-06-2023,Muzaffarnagar,29.47,34.17,0.79,1.46,22.13
19-06-2023,Muzaffarnagar,29.47,35.87,2.3,1.72,15.73
20-06-2023,Muzaffarnagar,29.47,35.07,5.62,2.02,25.77
21-06-2023,Muzaffarnagar,29.47,33.87,2.22,1.69,20.51
22-06-2023,Muzaffarnagar,29.47,33.07,19.45,1.16,16.53
23-06-2023,Muzaffarnagar,29.47,34.13,1.72,1.68,9.82
24-06-2023,Muzaffarnagar,29.47,31.03,72.13,1.7,8.61
25-06-2023,Muzaffarnagar,29.47,29.19,28.93,1.67,5.1
26-06-2023,Muzaffarnagar,29.47,29.17,14.54,1.61,12
27-06-2023,Muzaffarnagar,29.47,29.75,7.67,1.56,15.23
28-06-2023,Muzaffarnagar,29.47,30.99,10.02,0.79,15.88
29-06-2023,Muzaffarnagar,29.47,30.11,12.63,1.54,15.14
30-06-2023,Muzaffarnagar,29.47,29.59,7.78,0.93,19.63
01-07-2023,Muzaffarnagar,29.47,28.72,3.59,1.17,19.97
02-07-2023,Muzaffarnagar,29.47,30.23,0.3,1.42,21.64
03-07-2023,Muzaffarnagar,29.47,31.01,1.06,1.36,20.43
04-07-2023,Muzaffarnagar,29.47,31.51,4.79,1.15,14.05
05-07-2023,Muzaffarnagar,29.47,30.16,28.75,1.6,14.35
06-07-2023,Muzaffarnagar,29.47,27.7,24.8,2.71,13.41
07-07-2023,Muzaffarnagar,29.47,27.93,14.6,2.31,16.77
08-07-2023,Muzaffarnagar,29.47,28.02,34.67,3.03,3.5
09-07-2023,Muzaffarnagar,29.47,28.6,44.36,2.88,3.19
10-07-2023,Muzaffarnagar,29.47,29.07,46.38,2.31,11.2
11-07-2023,Muzaffarnagar,29.47,29.79,16.87,1.03,15.09
12-07-2023,Muzaffarnagar,29.47,29.57,61.57,0.95,10.31
13-07-2023,Muzaffarnagar,29.47,29.16,8.09,1.9,18.83
14-07-2023,Muzaffarnagar,29.47,28.04,8.91,1.01,18.88
15-07-2023,Muzaffarnagar,29.47,29.03,1.56,1.23,14.24
16-07-2023,Muzaffarnagar,29.47,29.66,3.22,1.1,20.36
17-07-2023,Muzaffarnagar,29.47,30.27,9.56,1.31,14.56
18-07-2023,Muzaffarnagar,29.47,29.14,37.53,2.06,9.97
19-07-2023,Muzaffarnagar,29.47,28.59,2.01,2.15,20.83
20-07-2023,Muzaffarnagar,29.47,30.8,1.53,1.05,26.25
21-07-2023,Muzaffarnagar,29.47,30.96,5.2,1.15,19.48
22-07-2023,Muzaffarnagar,29.47,29.19,3.29,2.6,12.1
23-07-2023,Muzaffarnagar,29.47,29.6,3.06,1.77,23.88
24-07-2023,Muzaffarnagar,29.47,29.58,2.06,1.78,22.24
25-07-2023,Muzaffarnagar,29.47,29.18,17.37,1.23,17.62
26-07-2023,Muzaffarnagar,29.47,28.91,14.88,1.26,12.33
27-07-2023,Muzaffarnagar,29.47,28.74,10.69,0.8,21.19
28-07-2023,Muzaffarnagar,29.47,28.75,20.08,0.92,14.62
29-07-2023,Muzaffarnagar,29.47,28.48,4.76,0.86,14.47
30-07-2023,Muzaffarnagar,29.47,29.12,4.92,1.17,19.13
31-07-2023,Muzaffarnagar,29.47,29.09,3.91,1.53,22.37
01-08-2023,Muzaffarnagar,29.47,29.33,0.1,2.28,20.6
02-08-2023,Muzaffarnagar,29.47,29.7,0.31,1.88,16.81
03-08-2023,Muzaffarnagar,29.47,29.08,11.07,1.38,18.28
04-08-2023,Muzaffarnagar,29.47,29.43,36.88,1.08,6.67
05-08-2023,Muzaffarnagar,29.47,29.27,34.24,1.66,17.05
06-08-2023,Muzaffarnagar,29.47,29.1,8.65,2.32,17.53
07-08-2023,Muzaffarnagar,29.47,28.69,3.5,2.71,17.54
08-08-2023,Muzaffarnagar,29.47,28.8,1.93,2.81,18.3
09-08-2023,Muzaffarnagar,29.47,29.15,5.53,1.95,18.9
10-08-2023,Muzaffarnagar,29.47,28.42,25.4,1.63,13.67
11-08-2023,Muzaffarnagar,29.47,28.15,12.22,2.01,18.21
12-08-2023,Muzaffarnagar,29.47,28.28,1.59,2.43,20.61
13-08-2023,Muzaffarnagar,29.47,28.26,8.77,2.17,17.75
14-08-2023,Muzaffarnagar,29.47,27,14.41,1.74,11.85
15-08-2023,Muzaffarnagar,29.47,27.6,3.13,1.19,17.22
16-08-2023,Muzaffarnagar,29.47,28.43,2.31,2.15,20.23
17-08-2023,Muzaffarnagar,29.47,28.51,10.47,2.43,22.12
18-08-2023,Muzaffarnagar,29.47,29.1,0.8,1.36,19.1
19-08-2023,Muzaffarnagar,29.47,29.76,5.97,1.16,15.46
20-08-2023,Muzaffarnagar,29.47,29.93,4.43,1.22,19.51
21-08-2023,Muzaffarnagar,29.47,29.73,6.59,1.04,15.45
22-08-2023,Muzaffarnagar,29.47,29.02,16.72,1.35,5.98
23-08-2023,Muzaffarnagar,29.47,27.86,18.61,1.17,3.82
24-08-2023,Muzaffarnagar,29.47,27.74,0.95,1.65,14.44
25-08-2023,Muzaffarnagar,29.47,28.39,0.48,1.88,21.1
26-08-2023,Muzaffarnagar,29.47,28.12,6.33,1.81,21.92
27-08-2023,Muzaffarnagar,29.47,27.53,1.68,2.38,20.91
28-08-2023,Muzaffarnagar,29.47,27.38,0.64,2.29,19.83
29-08-2023,Muzaffarnagar,29.47,27.04,0.04,2.05,23.16
30-08-2023,Muzaffarnagar,29.47,27.02,0.05,2.32,22.66
31-08-2023,Muzaffarnagar,29.47,26.96,0,1.93,22.01
01-09-2023,Muzaffarnagar,29.47,26.95,0,2.42,21.77
02-09-2023,Muzaffarnagar,29.47,26.33,0,2.49,22.93
03-09-2023,Muzaffarnagar,29.47,26.13,0,2,22.34
04-09-2023,Muzaffarnagar,29.47,26.59,0.01,1.85,21.33
05-09-2023,Muzaffarnagar,29.47,29.01,0.01,0.7,22.62
06-09-2023,Muzaffarnagar,29.47,29.52,0.02,0.74,21.79
07-09-2023,Muzaffarnagar,29.47,29.66,0.12,0.56,21.71
08-09-2023,Muzaffarnagar,29.47,28.13,8.66,0.81,20.22
09-09-2023,Muzaffarnagar,29.47,27.93,12.41,1.22,12.31
10-09-2023,Muzaffarnagar,29.47,26.12,54.26,2.27,16.89
11-09-2023,Muzaffarnagar,29.47,27.43,1.77,0.94,18.41
12-09-2023,Muzaffarnagar,29.47,28.7,2.26,0.81,20.87
13-09-2023,Muzaffarnagar,29.47,28.54,2.15,0.68,15.92
14-09-2023,Muzaffarnagar,29.47,29.29,22.7,0.69,14.8
15-09-2023,Muzaffarnagar,29.47,28.89,6.53,1.05,15.9
16-09-2023,Muzaffarnagar,29.47,26.85,7.95,2.07,10.27
17-09-2023,Muzaffarnagar,29.47,26.63,1.86,1.99,13.1
18-09-2023,Muzaffarnagar,29.47,27.04,0.11,2.86,21.17
19-09-2023,Muzaffarnagar,29.47,28.01,0,1.44,19.53
20-09-2023,Muzaffarnagar,29.47,28.56,0.03,0.88,18.12
21-09-2023,Muzaffarnagar,29.47,28.5,0,0.79,18.22
22-09-2023,Muzaffarnagar,29.47,28.13,1.78,0.88,17.65
23-09-2023,Muzaffarnagar,29.47,27.48,4.4,1.34,14.02
24-09-2023,Muzaffarnagar,29.47,26.46,2.09,1.37,13.71
25-09-2023,Muzaffarnagar,29.47,26.71,0,1.11,19.08
26-09-2023,Muzaffarnagar,29.47,25.84,0,1.21,19.19
27-09-2023,Muzaffarnagar,29.47,25.16,0,1.48,20.4
28-09-2023,Muzaffarnagar,29.47,24.74,0,1.38,19.64
29-09-2023,Muzaffarnagar,29.47,25.12,0,0.84,20.59
30-09-2023,Muzaffarnagar,29.47,25.05,0.03,1.52,20.33
01-10-2023,Muzaffarnagar,29.47,24.45,0.26,1.51,19.52
02-10-2023,Muzaffarnagar,29.47,23.87,0,1.82,20.56
03-10-2023,Muzaffarnagar,29.47,22.33,0,1.98,20.45
04-10-2023,Muzaffarnagar,29.47,23.43,0,1.45,20.38
05-10-2023,Muzaffarnagar,29.47,23.26,0,1.24,19.88
06-10-2023,Muzaffarnagar,29.47,23.48,0,1.27,19.66
07-10-2023,Muzaffarnagar,29.47,23.42,0,1.07,18.73
08-10-2023,Muzaffarnagar,29.47,24.66,0,1.15,18.19
09-10-2023,Muzaffarnagar,29.47,25.11,0,1.06,17.34
10-10-2023,Muzaffarnagar,29.47,25.5,0.08,0.94,17.04
11-10-2023,Muzaffarnagar,29.47,23.2,0,1.75,19.95
12-10-2023,Muzaffarnagar,29.47,22.92,0,1.27,19.2
13-10-2023,Muzaffarnagar,29.47,23.37,0,1.16,17.85
14-10-2023,Muzaffarnagar,29.47,24.35,0.01,1.3,17.15
15-10-2023,Muzaffarnagar,29.47,23.89,0.03,0.9,16
16-10-2023,Muzaffarnagar,29.47,22.11,19.31,1.57,6.29
17-10-2023,Muzaffarnagar,29.47,21.22,0.16,1.25,13.44
18-10-2023,Muzaffarnagar,29.47,20.41,0.03,2.28,18.51
19-10-2023,Muzaffarnagar,29.47,20.04,0,1.84,18.67
20-10-2023,Muzaffarnagar,29.47,20.25,0,1.27,18.4
21-10-2023,Muzaffarnagar,29.47,20.57,0,0.98,17.57
22-10-2023,Muzaffarnagar,29.47,20.95,0,1.07,12.98
23-10-2023,Muzaffarnagar,29.47,21.42,0,1.06,16.39
24-10-2023,Muzaffarnagar,29.47,22.35,0,0.99,16.8
25-10-2023,Muzaffarnagar,29.47,21.97,0,1.29,17.26
26-10-2023,Muzaffarnagar,29.47,21.74,0,1.63,17.99
27-10-2023,Muzaffarnagar,29.47,21.33,0,1.51,17.79
28-10-2023,Muzaffarnagar,29.47,22.06,0,0.95,14.43
29-10-2023,Muzaffarnagar,29.47,22.61,0,1.15,14.43
30-10-2023,Muzaffarnagar,29.47,21.98,0,1.21,13.82
31-10-2023,Muzaffarnagar,29.47,22,0,1.08,13.13
01-11-2023,Muzaffarnagar,29.47,23.17,0,1.08,14.8
02-11-2023,Muzaffarnagar,29.47,22.58,0,0.93,12.49
03-11-2023,Muzaffarnagar,29.47,21.83,0,1.01,11.96
04-11-2023,Muzaffarnagar,29.47,21.6,0,1.51,12.05
05-11-2023,Muzaffarnagar,29.47,21.37,0,1.02,11.44
06-11-2023,Muzaffarnagar,29.47,21.41,0,0.96,12.42
07-11-2023,Muzaffarnagar,29.47,21.09,0,1.27,11.86
08-11-2023,Muzaffarnagar,29.47,21.34,0,1.31,12.36
09-11-2023,Muzaffarnagar,29.47,21.61,0,1.72,10.58
10-11-2023,Muzaffarnagar,29.47,20.77,1.79,1.9,4.54
11-11-2023,Muzaffarnagar,29.47,19.08,0.02,1.68,12.73
12-11-2023,Muzaffarnagar,29.47,18.87,0,2.03,15.22
13-11-2023,Muzaffarnagar,29.47,18.49,0,1.27,14.65
14-11-2023,Muzaffarnagar,29.47,18.55,0,1.2,12.4
15-11-2023,Muzaffarnagar,29.47,19.12,0,1.17,13.73
16-11-2023,Muzaffarnagar,29.47,20.45,0,0.86,12.18
17-11-2023,Muzaffarnagar,29.47,21.4,0,0.96,12.86
18-11-2023,Muzaffarnagar,29.47,20.54,0,1.27,12.15
19-11-2023,Muzaffarnagar,29.47,19.27,0,1.31,11.57
20-11-2023,Muzaffarnagar,29.47,18.64,0,1.48,10.73
21-11-2023,Muzaffarnagar,29.47,18.24,0,2.47,11.81
22-11-2023,Muzaffarnagar,29.47,17.28,0,2.35,14.65
23-11-2023,Muzaffarnagar,29.47,18.25,0,0.81,13.76
24-11-2023,Muzaffarnagar,29.47,17.68,0,1.12,11.88
25-11-2023,Muzaffarnagar,29.47,17.69,0,1.35,11.2
26-11-2023,Muzaffarnagar,29.47,18.73,0,1.09,10.03
27-11-2023,Muzaffarnagar,29.47,17.26,0.26,1.4,3.39
28-11-2023,Muzaffarnagar,29.47,18.33,0.29,1.21,4.83
29-11-2023,Muzaffarnagar,29.47,19.27,0.02,1.21,10.62
30-11-2023,Muzaffarnagar,29.47,20.01,0.08,0.95,6.96
01-12-2023,Muzaffarnagar,29.47,19.43,0.04,0.96,10.97
02-12-2023,Muzaffarnagar,29.47,18.53,0,1.04,11.02
03-12-2023,Muzaffarnagar,29.47,18.45,0.02,1.01,11.46
04-12-2023,Muzaffarnagar,29.47,18.71,0.46,1.05,9.23
05-12-2023,Muzaffarnagar,29.47,17.68,0.05,1.79,12.9
06-12-2023,Muzaffarnagar,29.47,18.66,0,0.99,13.42
07-12-2023,Muzaffarnagar,29.47,18.2,0,1.35,12.42
08-12-2023,Muzaffarnagar,29.47,16.66,0,1.97,12.53
09-12-2023,Muzaffarnagar,29.47,15.13,0,2.54,12.84
10-12-2023,Muzaffarnagar,29.47,14.59,0,2.94,13.16
11-12-2023,Muzaffarnagar,29.47,14.22,0,1.03,11.92
12-12-2023,Muzaffarnagar,29.47,14.24,0,0.99,10.68
13-12-2023,Muzaffarnagar,29.47,14.51,0,1.73,11.93
14-12-2023,Muzaffarnagar,29.47,13.84,0,2.39,11.3
15-12-2023,Muzaffarnagar,29.47,14.4,0,1.57,11.11
16-12-2023,Muzaffarnagar,29.47,14.4,0,1.83,11.61
17-12-2023,Muzaffarnagar,29.47,14.17,0,1.91,11.25
18-12-2023,Muzaffarnagar,29.47,13.48,0,2.97,12.96
19-12-2023,Muzaffarnagar,29.47,12.9,0,2.92,13.98
20-12-2023,Muzaffarnagar,29.47,12.08,0,1.7,12.05
21-12-2023,Muzaffarnagar,29.47,12.57,0,1.59,12.35
22-12-2023,Muzaffarnagar,29.47,14.98,0,0.99,11.95
23-12-2023,Muzaffarnagar,29.47,16.4,0,1.38,11.19
24-12-2023,Muzaffarnagar,29.47,16.31,0,1.2,12.3
25-12-2023,Muzaffarnagar,29.47,14.55,0,1.6,9.4
26-12-2023,Muzaffarnagar,29.47,14.22,0,1.37,7.98
27-12-2023,Muzaffarnagar,29.47,14.81,0,1,10.53
28-12-2023,Muzaffarnagar,29.47,14.4,0,0.66,6.72
29-12-2023,Muzaffarnagar,29.47,14.82,0,1.16,6.52
30-12-2023,Muzaffarnagar,29.47,15.44,0,0.92,4.13
31-12-2023,Muzaffarnagar,29.47,14.8,0,0.93,2.91
01-01-2024,Muzaffarnagar,29.47,12.94,0,1.28,4.44
02-01-2024,Muzaffarnagar,29.47,12.03,0,1.2,7.33
03-01-2024,Muzaffarnagar,29.47,13.74,0,1.03,5.33
04-01-2024,Muzaffarnagar,29.47,11.95,0,0.84,5.17
05-01-2024,Muzaffarnagar,29.47,12.81,0,1.13,4.61
06-01-2024,Muzaffarnagar,29.47,12.62,0,0.78,4.86
07-01-2024,Muzaffarnagar,29.47,12.92,0,0.88,3.75
08-01-2024,Muzaffarnagar,29.47,13.64,0,0.97,4.8
09-01-2024,Muzaffarnagar,29.47,13.37,0,1.69,3.96
10-01-2024,Muzaffarnagar,29.47,11.57,0,2.67,6.99
11-01-2024,Muzaffarnagar,29.47,10.31,0,2.07,9.26
12-01-2024,Muzaffarnagar,29.47,11.23,0,2.06,6.23
13-01-2024,Muzaffarnagar,29.47,11.97,0,1.36,7.57
14-01-2024,Muzaffarnagar,29.47,11.3,0,1.45,8.53
15-01-2024,Muzaffarnagar,29.47,11.48,0,0.93,8.34
16-01-2024,Muzaffarnagar,29.47,12.55,0,1.61,6.82
