date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,real_soil_moisture_mm,generated_irrigated
2020-04-25,Ghaziabad,Wheat,31.94,0.1,1.03,21.25,6.314808766435857,212.3969478557509,0.0
2020-04-26,Ghaziabad,Wheat,30.15,11.86,2.54,14.76,5.760332740142247,218.49661511560868,0.0
2020-04-27,Ghaziabad,Wheat,28.01,1.69,3.26,25.09,6.026455613319687,214.160159502289,0.0
2020-04-28,Ghaziabad,Wheat,28.88,0.42,1.57,22.62,6.033454128496319,208.54670537379266,0.0
2020-04-29,Ghaziabad,Wheat,30.99,0.0,1.04,22.51,6.313606461466515,202.23309891232614,0.0
2020-04-30,Ghaziabad,Wheat,31.94,0.05,1.17,23.4,6.496146068402121,195.78695284392404,0.0
2020-05-01,Ghaziabad,None,32.37,0.35,1.99,24.81,6.638925466750049,195.78695284392404,0.0
2020-05-02,Ghaziabad,None,32.65,0.0,2.46,25.6,6.729818501065409,195.78695284392404,0.0
2020-05-03,Ghaziabad,None,31.26,8.73,2.69,14.87,5.9885423977611,195.78695284392404,0.0
2020-05-04,Ghaziabad,None,30.68,0.31,1.46,23.77,6.398100722009901,195.78695284392404,0.0
2020-05-05,Ghaziabad,None,31.56,0.07,1.4,25.39,6.608840540153513,195.78695284392404,0.0
2020-05-06,Ghaziabad,None,31.67,0.17,1.59,19.57,6.329690404772679,195.78695284392404,0.0
2020-05-07,Ghaziabad,None,30.16,3.85,2.16,27.44,6.543615452521144,195.78695284392404,0.0
2020-05-08,Ghaziabad,None,32.75,0.0,1.62,27.23,6.896907510557405,195.78695284392404,0.0
2020-05-09,Ghaziabad,None,33.4,0.0,1.44,25.99,6.930981590084644,195.78695284392404,0.0
2020-05-10,Ghaziabad,None,30.98,7.12,2.03,12.34,5.886188622577285,195.78695284392404,0.0
2020-05-11,Ghaziabad,None,30.14,0.0,1.89,21.66,6.290628985905194,195.78695284392404,0.0
2020-05-12,Ghaziabad,None,31.41,0.22,1.2,23.11,6.542203554660022,195.78695284392404,0.0
2020-05-13,Ghaziabad,None,32.66,0.18,1.43,14.07,6.217092434070098,195.78695284392404,0.0
2020-05-14,Ghaziabad,None,33.67,0.02,1.26,24.34,6.927487671178739,195.78695284392404,0.0
2020-05-15,Ghaziabad,None,33.41,0.09,3.31,25.46,6.96091805135481,195.78695284392404,0.0
2020-05-16,Ghaziabad,None,33.13,0.0,3.9,27.49,7.0376753487652355,195.78695284392404,0.0
2020-05-17,Ghaziabad,None,34.34,0.0,2.17,23.94,7.021320992588429,195.78695284392404,0.0
2020-05-18,Ghaziabad,None,34.03,0.0,2.49,26.33,7.1163971921579305,195.78695284392404,0.0
2020-05-19,Ghaziabad,None,33.72,0.0,2.62,27.29,7.13224108996509,195.78695284392404,0.0
2020-05-20,Ghaziabad,None,33.12,0.0,2.95,29.46,7.1687164434877575,195.78695284392404,0.0
2020-05-21,Ghaziabad,None,34.13,0.0,3.89,28.58,7.271722963542185,195.78695284392404,0.0
2020-05-22,Ghaziabad,None,36.52,0.0,1.86,28.69,7.6195449549827545,195.78695284392404,0.0
2020-05-23,Ghaziabad,None,38.66,0.0,2.01,25.22,7.725341985769935,195.78695284392404,0.0
2020-05-24,Ghaziabad,None,38.32,0.0,3.19,27.28,7.805000465085005,195.78695284392404,0.0
2020-05-25,Ghaziabad,None,37.83,0.0,3.06,28.61,7.818738750898915,195.78695284392404,0.0
2020-05-26,Ghaziabad,None,38.37,0.0,3.35,27.21,7.820418524862902,195.78695284392404,0.0
2020-05-27,Ghaziabad,None,38.92,0.0,2.09,25.3,7.790803013868568,195.78695284392404,0.0
2020-05-28,Ghaziabad,None,36.75,0.02,4.83,22.42,7.332559059408992,195.78695284392404,0.0
2020-05-29,Ghaziabad,None,34.91,3.28,4.37,21.14,7.0178278879451765,195.78695284392404,0.0
2020-05-30,Ghaziabad,None,31.65,8.01,2.81,22.76,6.673795664595234,195.78695284392404,0.0
2020-05-31,Ghaziabad,None,29.66,19.66,1.3,18.81,6.206644591511464,195.78695284392404,0.0
2020-06-01,Ghaziabad,Rice,31.02,1.36,1.83,25.07,6.7153988652589165,22.757037714399207,0.0
2020-06-02,Ghaziabad,Rice,31.92,2.3,1.4,24.17,6.795917151964476,50.0,50.0
2020-06-03,Ghaziabad,Rice,33.32,0.12,1.25,24.57,7.012217138001858,38.10778286199814,0.0
2020-06-04,Ghaziabad,Rice,31.8,3.03,2.31,12.34,6.137798236783855,29.99998462521428,0.0
2020-06-05,Ghaziabad,Rice,31.1,0.57,1.92,21.24,6.540613257744587,50.0,50.0
2020-06-06,Ghaziabad,Rice,31.45,0.62,1.7,23.58,6.712983995397403,38.907016004602596,0.0
2020-06-07,Ghaziabad,Rice,32.46,7.69,1.44,22.13,6.775632429775533,34.82138357482706,0.0
2020-06-08,Ghaziabad,Rice,33.31,0.08,1.54,25.63,7.081152443362393,22.820231131464666,0.0
2020-06-09,Ghaziabad,Rice,35.16,0.02,1.66,25.33,7.323011483097723,50.0,50.0
2020-06-10,Ghaziabad,Rice,36.36,0.02,1.51,23.55,7.3895866537745345,37.63041334622547,0.0
2020-06-11,Ghaziabad,Rice,36.53,0.09,1.31,23.69,7.422472123540007,25.297941222685463,0.0
2020-06-12,Ghaziabad,Rice,37.27,0.0,1.16,21.78,7.413042200095815,50.0,50.0
2020-06-13,Ghaziabad,Rice,36.62,0.1,1.68,14.84,6.909816551962165,38.190183448037835,0.0
2020-06-14,Ghaziabad,Rice,36.06,0.51,1.47,21.29,7.223858270487425,26.476325177550407,0.0
2020-06-15,Ghaziabad,Rice,36.41,0.06,1.26,24.46,7.454200330316253,50.0,50.0
2020-06-16,Ghaziabad,Rice,36.84,0.08,1.34,24.4,7.510321744725895,37.569678255274106,0.0
2020-06-17,Ghaziabad,Rice,36.2,0.03,1.76,25.3,7.47344079995022,25.12623745532389,0.0
2020-06-18,Ghaziabad,Rice,36.92,0.36,2.11,25.23,7.569042817565065,50.0,50.0
2020-06-19,Ghaziabad,Rice,37.8,0.0,2.07,22.28,7.517259629965341,37.48274037003466,0.0
2020-06-20,Ghaziabad,Rice,37.92,2.87,2.19,17.13,7.219911162957661,28.132829207076995,0.0
2020-06-21,Ghaziabad,Rice,35.59,0.05,1.74,23.65,7.294919235381232,50.0,50.0
2020-06-22,Ghaziabad,Rice,34.3,8.06,1.48,24.03,7.138595338751928,45.921404661248076,0.0
2020-06-23,Ghaziabad,Rice,34.31,1.16,3.53,23.22,7.094166515837882,34.98723814541019,0.0
2020-06-24,Ghaziabad,Rice,33.17,1.86,2.51,15.07,6.4822164772705815,25.365021668139605,0.0
2020-06-25,Ghaziabad,Rice,34.7,3.93,1.53,19.81,6.95179653455303,50.0,50.0
2020-06-26,Ghaziabad,Rice,34.31,0.22,1.89,18.39,6.817204063894196,38.402795936105804,0.0
2020-06-27,Ghaziabad,Rice,37.26,0.56,3.57,21.08,7.362396077513492,26.600399858592315,0.0
2020-06-28,Ghaziabad,Rice,37.44,0.2,3.68,22.69,7.4792760793892645,50.0,50.0
2020-06-29,Ghaziabad,Rice,37.66,0.43,2.74,20.99,7.405321129804013,38.024678870195984,0.0
2020-06-30,Ghaziabad,Rice,35.02,2.14,2.51,20.51,7.022596334152715,28.14208253604327,0.0
2020-07-01,Ghaziabad,Rice,36.08,0.26,1.54,17.79,6.999926665974664,50.0,50.0
2020-07-02,Ghaziabad,Rice,36.19,3.82,2.24,19.91,7.136523581790023,41.68347641820998,0.0
2020-07-03,Ghaziabad,Rice,36.94,3.85,2.14,19.88,7.230231949002703,33.30324446920728,0.0
2020-07-04,Ghaziabad,Rice,37.1,2.27,2.71,19.69,7.23610788238821,23.33713658681907,0.0
2020-07-05,Ghaziabad,Rice,31.4,21.62,1.83,19.36,6.463386859946142,33.493749726872935,0.0
2020-07-06,Ghaziabad,Rice,33.47,0.18,1.53,17.79,6.642693760247014,22.03105596662592,0.0
2020-07-07,Ghaziabad,Rice,29.93,10.88,4.22,16.02,6.085774710646359,21.825281255979565,0.0
2020-07-08,Ghaziabad,Rice,31.14,3.29,2.55,15.81,6.224150910821596,50.0,50.0
2020-07-09,Ghaziabad,Rice,33.49,1.58,1.96,21.38,6.832340683298341,39.74765931670166,0.0
2020-07-10,Ghaziabad,Rice,35.76,1.88,3.73,20.48,7.077474279553271,29.55018503714839,0.0
2020-07-11,Ghaziabad,Rice,34.82,3.9,2.64,19.61,6.898123754579761,21.552061282568626,0.0
2020-07-12,Ghaziabad,Rice,33.47,3.88,1.3,19.61,6.7156133300754846,50.0,50.0
2020-07-13,Ghaziabad,Rice,34.0,0.0,2.33,24.44,7.046435876742282,37.95356412325772,0.0
2020-07-14,Ghaziabad,Rice,35.47,0.0,1.48,22.3,7.119654686252567,25.833909437005154,0.0
2020-07-15,Ghaziabad,Rice,34.56,0.12,2.68,18.17,6.757326355573462,50.0,50.0
2020-07-16,Ghaziabad,Rice,33.74,0.75,3.21,18.19,6.6460886663676515,39.10391133363235,0.0
2020-07-17,Ghaziabad,Rice,32.7,14.68,2.53,16.98,6.437655031740407,42.34625630189194,0.0
2020-07-18,Ghaziabad,Rice,33.22,16.49,1.23,14.17,6.335409970947782,47.50084633094416,0.0
2020-07-19,Ghaziabad,Rice,32.57,15.68,2.16,13.94,6.234351210010834,51.94649512093332,0.0
2020-07-20,Ghaziabad,Rice,33.67,12.68,2.56,14.59,6.401109492220451,53.22538562871288,0.0
2020-07-21,Ghaziabad,Rice,31.48,13.9,1.53,14.14,6.0960359251246405,56.02934970358824,0.0
2020-07-22,Ghaziabad,Rice,28.55,28.18,1.3,11.95,5.612225555759424,73.59712414782881,0.0
2020-07-23,Ghaziabad,Rice,30.15,0.34,1.84,23.77,6.421341838110549,62.51578230971826,0.0
2020-07-24,Ghaziabad,Rice,30.61,0.86,2.23,20.65,6.3140746406708335,52.06170766904743,0.0
2020-07-25,Ghaziabad,Rice,30.51,3.09,2.23,17.53,6.12815266750955,44.02355500153787,0.0
2020-07-26,Ghaziabad,Rice,30.7,6.41,1.23,22.6,6.409688842225778,39.02386615931209,0.0
2020-07-27,Ghaziabad,Rice,32.87,0.64,1.89,22.1,6.66018272729083,28.003683432021262,0.0
2020-07-28,Ghaziabad,Rice,33.66,9.68,1.92,21.44,6.717992656423472,25.96569077559779,0.0
2020-07-29,Ghaziabad,Rice,32.25,11.15,2.29,16.01,6.22689942099258,25.88879135460521,0.0
2020-07-30,Ghaziabad,Rice,29.33,14.06,1.25,14.64,5.781459609593149,29.167331745012063,0.0
2020-07-31,Ghaziabad,Rice,30.84,6.4,1.31,16.93,6.081620959295649,24.485710785716414,0.0
2020-08-01,Ghaziabad,Rice,31.59,3.73,1.44,17.17,6.178087382158594,50.0,50.0
2020-08-02,Ghaziabad,Rice,31.96,0.75,1.8,22.82,6.517315255320986,39.23268474467901,0.0
2020-08-03,Ghaziabad,Rice,32.62,0.94,2.19,18.45,6.355735447011619,28.816949297667392,0.0
2020-08-04,Ghaziabad,Rice,32.75,0.9,1.72,19.68,6.428177416202716,50.0,50.0
2020-08-05,Ghaziabad,Rice,31.51,1.44,1.85,12.02,5.835962396762506,40.604037603237494,0.0
2020-08-06,Ghaziabad,Rice,31.28,2.2,4.39,21.45,6.3110727308288475,31.49296487240865,0.0
2020-08-07,Ghaziabad,Rice,31.24,1.03,3.17,18.41,6.1329310510102975,21.390033821398355,0.0
2020-08-08,Ghaziabad,Rice,32.28,5.28,0.84,22.19,6.453829958580411,50.0,50.0
2020-08-09,Ghaziabad,Rice,32.29,4.54,0.66,14.14,6.000494353953504,43.53950564604649,0.0
2020-08-10,Ghaziabad,Rice,30.59,5.2,1.92,14.79,5.819705499207479,37.919800146839016,0.0
2020-08-11,Ghaziabad,Rice,29.26,17.59,1.86,13.81,5.5948291445676785,44.914971002271336,0.0
2020-08-12,Ghaziabad,Rice,30.92,11.17,1.91,15.94,5.895678070399102,45.18929293187224,0.0
2020-08-13,Ghaziabad,Rice,29.18,15.95,1.39,4.62,5.432333969429195,50.70695896244304,0.0
2020-08-14,Ghaziabad,Rice,28.63,11.54,1.91,13.48,5.463347171590903,51.783611790852135,0.0
2020-08-15,Ghaziabad,Rice,29.72,0.53,2.3,17.35,5.783564395714269,41.53004739513787,0.0
2020-08-16,Ghaziabad,Rice,30.54,0.18,1.81,17.78,5.891623848664018,30.818423546473852,0.0
2020-08-17,Ghaziabad,Rice,31.06,1.97,1.72,15.41,5.811894113779975,21.976529432693876,0.0
2020-08-18,Ghaziabad,Rice,30.52,5.55,1.33,15.71,5.748763234813543,50.0,50.0
2020-08-19,Ghaziabad,Rice,29.98,16.01,0.98,3.25,5.4272429936666855,55.58275700633332,0.0
2020-08-20,Ghaziabad,Rice,27.99,25.43,1.93,8.43,5.184518906144095,70.82823810018922,0.0
2020-08-21,Ghaziabad,Rice,28.19,0.16,2.71,20.66,5.674549659866974,60.31368844032225,0.0
2020-08-22,Ghaziabad,Rice,28.34,0.17,2.9,19.3,5.610227922705447,49.873460517616806,0.0
2020-08-23,Ghaziabad,Rice,28.36,1.39,3.27,17.13,5.4878970380243395,40.77556347959246,0.0
2020-08-24,Ghaziabad,Rice,28.8,0.21,3.07,17.35,5.535147264386019,30.450416215206445,0.0
2020-08-25,Ghaziabad,Rice,29.16,0.04,2.41,15.93,5.487766904253286,20.00264931095316,0.0
2020-08-26,Ghaziabad,Rice,29.85,0.1,1.92,20.38,5.781360781610649,50.0,50.0
2020-08-27,Ghaziabad,Rice,29.39,7.29,1.44,18.18,5.596631568286817,46.69336843171318,0.0
2020-08-28,Ghaziabad,Rice,29.63,18.28,0.98,11.6,5.2582871226433925,54.71508130906979,0.0
2020-08-29,Ghaziabad,Rice,29.0,5.97,1.56,18.01,5.5064358604001695,50.17864544866962,0.0
2020-08-30,Ghaziabad,Rice,28.07,0.37,4.88,12.42,5.09379882271668,40.45484662595294,0.0
2020-08-31,Ghaziabad,Rice,28.69,0.06,2.79,18.61,5.463923842220512,30.05092278373243,0.0
2020-09-01,Ghaziabad,Rice,29.55,0.0,1.5,20.69,5.651171190477705,50.0,50.0
2020-09-02,Ghaziabad,Rice,28.85,0.0,0.94,17.77,5.403000276287433,39.596999723712564,0.0
2020-09-03,Ghaziabad,Rice,29.11,0.01,2.25,17.4,5.3950985200088075,29.211901203703754,0.0
2020-09-04,Ghaziabad,Rice,29.77,0.29,1.69,16.8,5.42020963222066,50.0,50.0
2020-09-05,Ghaziabad,Rice,29.96,2.46,1.16,19.28,5.549653991858218,41.91034600814179,0.0
2020-09-06,Ghaziabad,Rice,29.44,0.76,1.04,19.63,5.486674430852103,32.18367157728968,0.0
2020-09-07,Ghaziabad,Rice,29.98,7.42,1.03,17.29,5.408754891613526,29.194916685676155,0.0
2020-09-08,Ghaziabad,Rice,29.8,0.75,1.66,19.84,5.49768400677959,50.0,50.0
2020-09-09,Ghaziabad,Rice,30.15,0.0,1.65,20.74,5.562334688388288,39.43766531161171,0.0
2020-09-10,Ghaziabad,Rice,30.66,0.0,1.95,21.53,5.639736413895543,28.79792889771617,0.0
2020-09-11,Ghaziabad,Rice,31.0,0.0,1.46,21.2,5.640362666864862,50.0,50.0
2020-09-12,Ghaziabad,Rice,30.31,0.0,1.47,20.22,5.489193470963391,39.51080652903661,0.0
2020-09-13,Ghaziabad,Rice,30.83,0.02,1.26,18.25,5.424479359276988,29.106327169759624,0.0
2020-09-14,Ghaziabad,Rice,30.43,0.11,1.38,16.2,5.250668086227421,50.0,50.0
2020-09-15,Ghaziabad,Rice,30.64,0.0,1.36,17.98,5.344003213997363,39.65599678600264,0.0
2020-09-16,Ghaziabad,Rice,31.47,0.0,1.5,19.35,5.483961410570121,29.172035375432515,0.0
2020-09-17,Ghaziabad,Rice,31.74,0.0,2.44,20.84,5.567580594052229,50.0,50.0
2020-09-18,Ghaziabad,Rice,31.88,0.0,2.41,20.41,5.53698384538056,39.46301615461944,0.0
2020-09-19,Ghaziabad,Rice,31.84,0.0,1.5,18.78,5.423308336290197,29.03970781832924,0.0
2020-09-20,Ghaziabad,Rice,30.74,0.0,1.86,19.25,5.303399859940026,50.0,50.0
2020-09-21,Ghaziabad,Rice,31.06,0.0,1.77,18.38,5.269322156808632,39.730677843191366,0.0
2020-09-22,Ghaziabad,Rice,31.44,1.87,1.47,18.73,5.304068571536631,31.29660927165473,0.0
2020-09-23,Ghaziabad,Rice,30.75,0.62,1.79,17.65,5.149855393065518,21.766753878589213,0.0
2020-09-24,Ghaziabad,Rice,31.27,0.02,1.67,17.89,5.192897914569914,50.0,50.0
2020-09-25,Ghaziabad,Rice,30.79,0.06,2.08,20.36,5.243370502994068,39.816629497005934,0.0
2020-09-26,Ghaziabad,Rice,29.91,0.0,1.48,15.65,4.886026649437097,29.930602847568835,0.0
2020-09-27,Ghaziabad,Rice,29.53,0.0,1.29,19.83,5.032943911523347,50.0,50.0
2020-09-28,Ghaziabad,Rice,29.76,0.0,1.82,20.54,5.067822278448537,39.93217772155146,0.0
2020-09-29,Ghaziabad,Rice,28.48,0.0,2.3,20.1,4.886458819315159,30.045718902236302,0.0
2020-09-30,Ghaziabad,Rice,28.03,0.0,2.44,20.67,4.84203662572168,20.203682276514623,0.0
2020-10-01,Ghaziabad,Rice,28.45,0.0,2.22,20.45,4.851836640624769,50.0,50.0
2020-10-02,Ghaziabad,Rice,28.83,0.0,1.59,20.81,4.884510169699488,40.11548983030051,0.0
2020-10-03,Ghaziabad,Rice,28.11,0.0,1.75,20.44,4.767620061057517,30.34786976924299,0.0
2020-10-04,Ghaziabad,Rice,27.33,0.0,1.67,20.56,4.668451444320818,20.679418324922175,0.0
2020-10-05,Ghaziabad,Rice,27.6,0.0,2.04,20.99,4.692376506704433,50.0,50.0
2020-10-06,Ghaziabad,Rice,27.62,0.0,1.99,20.71,4.6575488050317535,40.34245119496825,0.0
2020-10-07,Ghaziabad,Rice,27.71,0.0,1.6,20.42,4.629324647724847,30.713126547243405,0.0
2020-10-08,Ghaziabad,Rice,27.6,0.0,1.71,19.7,4.56077595010144,21.152350597141965,0.0
2020-10-09,Ghaziabad,Rice,27.6,0.0,1.21,18.88,4.498571237788623,50.0,50.0
2020-10-10,Ghaziabad,Rice,27.68,0.0,1.81,18.48,4.463805705890993,40.53619429410901,0.0
2020-10-11,Ghaziabad,Rice,27.51,0.0,1.72,17.83,4.392790412225638,31.143403881883373,0.0
2020-10-12,Ghaziabad,Rice,27.78,0.0,1.15,17.74,4.390883488929714,21.75252039295366,0.0
2020-10-13,Ghaziabad,Rice,28.36,0.0,1.05,14.46,4.262248402814965,50.0,50.0
2020-10-14,Ghaziabad,Rice,28.21,0.0,1.07,14.24,4.213733047233549,40.786266952766454,0.0
2020-10-15,Ghaziabad,Rice,28.03,0.0,1.51,15.25,4.223380626602362,31.56288632616409,0.0
2020-10-16,Ghaziabad,Rice,26.93,0.0,1.66,16.19,4.143613221631,22.41927310453309,0.0
2020-10-17,Ghaziabad,Rice,27.0,0.0,1.54,15.71,4.104405361279737,50.0,50.0
2020-10-18,Ghaziabad,Rice,25.98,0.0,2.23,15.11,3.9607390887713936,41.03926091122861,0.0
2020-10-19,Ghaziabad,Rice,24.85,0.0,2.24,16.76,3.9110346626041776,32.12822624862443,0.0
2020-10-20,Ghaziabad,Rice,24.93,0.0,2.08,18.52,3.974339179933109,23.15388706869132,0.0
2020-10-21,Ghaziabad,Rice,26.22,0.0,1.56,17.02,4.004087366661432,50.0,50.0
2020-10-22,Ghaziabad,Rice,26.75,0.0,1.1,13.96,3.8861146317514765,41.113885368248525,0.0
2020-10-23,Ghaziabad,Rice,25.81,0.0,1.73,15.52,3.854938423429222,32.2589469448193,0.0
2020-10-24,Ghaziabad,Rice,24.87,0.0,1.74,15.41,3.7459097548293756,23.513037189989923,0.0
2020-10-25,Ghaziabad,Rice,24.74,0.0,1.41,14.7,3.6818186769027745,50.0,50.0
2020-10-26,Ghaziabad,Rice,24.34,0.0,1.67,14.54,3.6196867803725157,41.38031321962748,0.0
2020-10-27,Ghaziabad,Rice,23.01,0.0,2.01,14.15,3.4689871361066027,32.911326083520876,0.0
2020-10-28,Ghaziabad,Rice,22.76,0.0,1.25,13.95,3.4198782714622995,24.491447812058578,0.0
2020-10-29,Ghaziabad,Rice,22.45,0.0,1.11,13.07,3.3369034544671123,50.0,50.0
2020-10-30,Ghaziabad,Rice,22.44,0.0,1.85,14.67,3.3860867707097384,41.61391322929026,0.0
2020-10-31,Ghaziabad,Rice,22.07,0.0,2.64,14.32,3.32189482568417,33.29201840360609,0.0
2020-11-01,Ghaziabad,Wheat,21.21,0.0,2.33,14.82,3.2530999708324293,192.5338528730916,0.0
2020-11-02,Ghaziabad,Wheat,21.0,0.0,2.17,15.56,3.248164230865079,189.28568864222652,0.0
2020-11-03,Ghaziabad,Wheat,21.61,0.0,1.58,15.73,3.2886877256210645,185.99700091660546,0.0
2020-11-04,Ghaziabad,Wheat,21.75,0.0,1.85,13.19,3.1774064418260446,182.81959447477942,0.0
2020-11-05,Ghaziabad,Wheat,21.59,0.0,1.77,11.68,3.0835030918680526,179.73609138291138,0.0
2020-11-06,Ghaziabad,Wheat,21.81,0.0,1.8,11.99,3.0974190987683095,225.0,70.0
2020-11-07,Ghaziabad,Wheat,21.54,0.0,1.87,12.21,3.0693777283883663,221.93062227161164,0.0
2020-11-08,Ghaziabad,Wheat,21.23,0.0,1.45,10.01,2.9352086147969354,218.9954136568147,0.0
2020-11-09,Ghaziabad,Wheat,20.07,0.0,1.54,12.13,2.9208266071587596,216.07458704965592,0.0
2020-11-10,Ghaziabad,Wheat,22.31,0.0,1.16,12.17,3.0795545689771906,212.99503248067873,0.0
2020-11-11,Ghaziabad,Wheat,22.28,0.0,1.29,12.7,3.0845611757592715,209.91047130491947,0.0
2020-11-12,Ghaziabad,Wheat,21.43,0.0,1.09,12.93,3.0138989220892465,206.89657238283021,0.0
2020-11-13,Ghaziabad,Wheat,21.1,0.0,1.42,12.75,2.966660721479846,203.92991166135036,0.0
2020-11-14,Ghaziabad,Wheat,21.77,0.0,1.09,10.75,2.9179885166635047,201.01192314468685,0.0
2020-11-15,Ghaziabad,Wheat,22.47,1.91,1.91,10.8,2.957604785683605,199.96431835900324,0.0
2020-11-16,Ghaziabad,Wheat,20.41,3.15,1.84,9.65,2.7447346696279764,200.36958368937528,0.0
2020-11-17,Ghaziabad,Wheat,19.19,0.0,2.05,11.78,2.730802178013036,197.63878151136225,0.0
2020-11-18,Ghaziabad,Wheat,18.37,0.0,1.53,11.9,2.6630466428275383,194.97573486853472,0.0
2020-11-19,Ghaziabad,Wheat,17.67,0.0,1.83,10.65,2.552211252362493,192.42352361617222,0.0
2020-11-20,Ghaziabad,Wheat,17.24,0.0,2.89,12.91,2.5953712195854037,189.8281523965868,0.0
2020-11-21,Ghaziabad,Wheat,16.38,0.0,3.4,14.67,2.583965681349142,187.24418671523765,0.0
2020-11-22,Ghaziabad,Wheat,16.2,0.0,2.22,13.55,2.520887565349049,184.7232991498886,0.0
2020-11-23,Ghaziabad,Wheat,17.85,0.0,1.18,11.39,2.5515186609427847,182.1717804889458,0.0
2020-11-24,Ghaziabad,Wheat,18.08,0.0,0.95,9.78,2.4952938326410994,179.67648665630472,0.0
2020-11-25,Ghaziabad,Wheat,18.4,0.0,1.01,6.63,2.37912976469422,225.0,70.0
2020-11-26,Ghaziabad,Wheat,17.42,0.21,2.59,10.03,2.4409388768602787,222.76906112313972,0.0
2020-11-27,Ghaziabad,Wheat,17.63,0.0,2.86,14.76,2.624100850175787,220.14496027296394,0.0
2020-11-28,Ghaziabad,Wheat,16.58,0.0,2.52,14.64,2.5339852387117445,217.6109750342522,0.0
2020-11-29,Ghaziabad,Wheat,16.21,0.0,1.66,14.23,2.4847306118458095,215.1262444224064,0.0
2020-11-30,Ghaziabad,Wheat,17.0,0.0,1.56,13.5,2.508719956889958,212.61752446551642,0.0
2020-12-01,Ghaziabad,Wheat,17.02,0.0,1.56,12.82,2.4783605051883533,210.13916396032806,0.0
2020-12-02,Ghaziabad,Wheat,17.78,0.0,2.3,13.15,2.5378195617433508,207.6013443985847,0.0
2020-12-03,Ghaziabad,Wheat,18.09,0.0,1.4,11.73,2.4997368243848106,205.1016075741999,0.0
2020-12-04,Ghaziabad,Wheat,19.71,0.0,1.01,12.32,2.6295332017734316,202.47207437242648,0.0
2020-12-05,Ghaziabad,Wheat,19.62,0.0,1.44,12.5,2.6242589034456603,199.84781546898083,0.0
2020-12-06,Ghaziabad,Wheat,19.44,0.0,1.36,12.4,2.602106525691591,197.24570894328923,0.0
2020-12-07,Ghaziabad,Wheat,18.91,0.0,2.16,10.14,2.471255196264942,194.7744537470243,0.0
2020-12-08,Ghaziabad,Wheat,19.19,0.0,1.34,11.29,2.5312117963801652,192.24324195064412,0.0
2020-12-09,Ghaziabad,Wheat,20.08,0.0,1.67,12.42,2.632959731857551,189.61028221878658,0.0
2020-12-10,Ghaziabad,Wheat,20.18,0.0,1.49,12.08,2.622267834509096,186.98801438427748,0.0
2020-12-11,Ghaziabad,Wheat,20.66,0.0,1.17,7.35,2.452515563019066,184.53549882125841,0.0
2020-12-12,Ghaziabad,Wheat,19.26,1.84,1.54,6.73,2.3338243536040255,184.0416744676544,0.0
2020-12-13,Ghaziabad,Wheat,15.34,0.05,2.89,10.34,2.2181101351919232,181.87356433246248,0.0
2020-12-14,Ghaziabad,Wheat,13.06,0.0,2.24,11.67,2.107554911484722,179.76600942097775,0.0
2020-12-15,Ghaziabad,Wheat,12.32,0.0,2.08,10.72,2.0249349430210737,225.0,70.0
2020-12-16,Ghaziabad,Wheat,12.74,0.0,3.04,11.24,2.068973221750283,222.93102677824973,0.0
2020-12-17,Ghaziabad,Wheat,10.2,0.0,3.02,12.6,1.9362936306812724,220.99473314756847,0.0
2020-12-18,Ghaziabad,Wheat,11.3,0.0,3.14,13.84,2.049202774134749,218.9455303734337,0.0
2020-12-19,Ghaziabad,Wheat,12.7,0.0,2.84,13.89,2.1491755921543145,216.7963547812794,0.0
2020-12-20,Ghaziabad,Wheat,13.5,0.0,2.55,12.58,2.1633025085664475,214.63305227271294,0.0
2020-12-21,Ghaziabad,Wheat,13.65,0.0,2.19,11.5,2.138421279448489,212.49463099326445,0.0
2020-12-22,Ghaziabad,Wheat,15.28,0.0,1.6,11.73,2.258252258779422,210.23637873448502,0.0
2020-12-23,Ghaziabad,Wheat,14.76,0.0,1.62,10.94,2.196639529554575,208.03973920493044,0.0
2020-12-24,Ghaziabad,Wheat,14.06,0.0,1.81,11.12,2.157168111480909,205.88257109344954,0.0
2020-12-25,Ghaziabad,Wheat,13.2,0.0,2.2,11.94,2.1278659690427992,203.75470512440674,0.0
2020-12-26,Ghaziabad,Wheat,13.95,0.0,2.0,11.28,2.1594372140310165,201.59526791037572,0.0
2020-12-27,Ghaziabad,Wheat,15.72,0.0,1.56,10.51,2.2549426709997618,199.34032523937597,0.0
2020-12-28,Ghaziabad,Wheat,11.85,0.0,2.6,12.35,2.05553102505523,197.28479421432075,0.0
2020-12-29,Ghaziabad,Wheat,11.2,0.0,2.67,12.59,2.0208728369197764,195.26392137740098,0.0
2020-12-30,Ghaziabad,Wheat,10.19,0.0,2.26,9.9,1.8733194744525297,193.39060190294845,0.0
2020-12-31,Ghaziabad,Wheat,10.78,0.0,1.86,8.94,1.8862665252030903,191.50433537774535,0.0
2021-01-01,Ghaziabad,Wheat,13.36,0.0,0.88,7.12,1.992613079569147,189.5117222981762,0.0
2021-01-02,Ghaziabad,Wheat,13.5,7.36,1.49,4.19,1.9745827146161106,194.89713958356012,0.0
2021-01-03,Ghaziabad,Wheat,15.79,18.79,2.64,2.9,2.124692239580648,211.56244734397947,0.0
