date,district,latitude,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,sm_rootzone_m3m3
2024-07-15,Muzaffarnagar,29.47,31.76,3.26,2.17,17.69,0.36209235
2024-07-16,Muzaffarnagar,29.47,31.97,2.2,2.29,20.53,0.34126854
2024-07-17,Muzaffarnagar,29.47,30.91,7.84,1.69,15.42,0.3464152
2024-07-18,Muzaffarnagar,29.47,31.18,11.89,1.44,14.66,0.34636626
2024-07-19,Muzaffarnagar,29.47,31.08,9.6,1.83,15.98,0.3372129
2024-07-20,Muzaffarnagar,29.47,31.05,2.31,1.44,20.91,0.3230184
2024-07-21,Muzaffarnagar,29.47,31.77,6.94,2.27,17.7,0.3316002
2024-07-22,Muzaffarnagar,29.47,30.39,11.29,3.05,5.91,0.35203806
2024-07-23,Muzaffarnagar,29.47,29.93,23.66,2.8,13.17,0.3355001
2024-07-24,Muzaffarnagar,29.47,28.14,119.36,3.12,15.2,0.34254137
2024-07-25,Muzaffarnagar,29.47,29.89,0.66,1.29,17.8,0.34867668
2024-07-26,Muzaffarnagar,29.47,30.39,4.71,1.38,13.96,0.33424821
2024-07-27,Muzaffarnagar,29.47,30.04,28.71,1.98,17.17,0.37585577
2024-07-28,Muzaffarnagar,29.47,31.73,2.28,1.54,21.57,0.34392676
2024-07-29,Muzaffarnagar,29.47,30.28,8.66,1.63,22.12,0.32797304
2024-07-30,Muzaffarnagar,29.47,31.04,14.69,1.43,19.8,0.32059732
2024-07-31,Muzaffarnagar,29.47,30.57,24.75,2.09,17.16,0.41341844
2024-08-01,Muzaffarnagar,29.47,28.6,36.01,2.32,17.26,0.41114745
2024-08-02,Muzaffarnagar,29.47,29.01,1.2,1.69,15.83,0.38073602
2024-08-03,Muzaffarnagar,29.47,29.01,1.63,2.4,18.05,0.36103377
2024-08-04,Muzaffarnagar,29.47,29.22,4.3,1.64,19.92,0.34973717
2024-08-05,Muzaffarnagar,29.47,29.14,0.99,2.77,19.71,0.33759627
2024-08-06,Muzaffarnagar,29.47,28.49,7.38,2.5,21.52,0.33446693
2024-08-07,Muzaffarnagar,29.47,27.18,16.55,2.74,11.36,0.34762955
2024-08-08,Muzaffarnagar,29.47,28.25,2.3,1.92,17.52,0.3418509
2024-08-09,Muzaffarnagar,29.47,28.0,6.77,2.03,18.87,0.35634485
2024-08-10,Muzaffarnagar,29.47,28.64,3.04,1.89,16.99,0.3574187
2024-08-11,Muzaffarnagar,29.47,28.12,13.41,1.87,12.47,0.38469377
2024-08-12,Muzaffarnagar,29.47,28.12,23.88,2.01,16.07,0.4168752
2024-08-13,Muzaffarnagar,29.47,28.49,7.31,1.36,18.53,0.4045925
2024-08-14,Muzaffarnagar,29.47,28.69,1.78,1.1,17.69,0.40312576
2024-08-15,Muzaffarnagar,29.47,29.18,1.39,1.23,16.02,0.3854154
2024-08-16,Muzaffarnagar,29.47,28.79,2.63,2.28,15.38,0.40567526
2024-08-17,Muzaffarnagar,29.47,28.59,9.64,1.41,18.63,0.4010563
2024-08-18,Muzaffarnagar,29.47,28.93,2.49,2.27,20.02,0.40600333
2024-08-19,Muzaffarnagar,29.47,28.26,7.82,1.75,13.1,0.40894508
2024-08-20,Muzaffarnagar,29.47,29.09,19.75,1.25,13.32,0.4228293
2024-08-21,Muzaffarnagar,29.47,28.91,16.75,1.38,19.22,0.412405
2024-08-22,Muzaffarnagar,29.47,29.27,4.69,1.38,18.45,0.39875284
2024-08-23,Muzaffarnagar,29.47,28.51,3.94,0.97,12.9,0.39400673
2024-08-24,Muzaffarnagar,29.47,29.48,1.09,0.56,16.16,0.3897775
2024-08-25,Muzaffarnagar,29.47,28.9,1.14,1.72,23.68,0.3727633
2024-08-26,Muzaffarnagar,29.47,28.5,5.67,2.02,21.87,0.36896896
2024-08-27,Muzaffarnagar,29.47,27.86,3.15,2.61,21.19,0.3916346
2024-08-28,Muzaffarnagar,29.47,27.84,9.68,2.2,20.89,0.38082123
2024-08-29,Muzaffarnagar,29.47,27.46,20.89,1.62,17.27,0.40218416
2024-08-30,Muzaffarnagar,29.47,27.76,2.58,0.89,21.29,0.39925194
2024-08-31,Muzaffarnagar,29.47,28.23,0.02,2.06,23.1,0.38178763
2024-09-01,Muzaffarnagar,29.47,29.06,3.89,1.48,20.45,0.3720506
2024-09-02,Muzaffarnagar,29.47,27.07,8.73,1.98,15.2,0.3858458
2024-09-03,Muzaffarnagar,29.47,28.46,14.7,0.96,15.27,0.39649644
2024-09-04,Muzaffarnagar,29.47,27.93,10.5,1.01,7.03,0.4039103
2024-09-05,Muzaffarnagar,29.47,27.87,1.89,1.05,17.64,0.40777144
2024-09-06,Muzaffarnagar,29.47,28.21,10.83,1.23,11.55,0.41245398
2024-09-07,Muzaffarnagar,29.47,27.4,8.11,1.13,11.97,0.4018345
2024-09-08,Muzaffarnagar,29.47,28.92,2.91,0.81,16.66,0.38526598
2024-09-09,Muzaffarnagar,29.47,28.34,7.55,1.18,19.63,0.38498116
2024-09-10,Muzaffarnagar,29.47,29.48,9.53,0.96,12.0,0.39327875
2024-09-11,Muzaffarnagar,29.47,29.33,8.3,0.88,17.24,0.39855513
2024-09-12,Muzaffarnagar,29.47,27.1,44.58,1.78,7.38,0.42979494
2024-09-13,Muzaffarnagar,29.47,25.75,35.14,3.05,6.24,0.4224434
2024-09-14,Muzaffarnagar,29.47,26.34,10.86,2.02,10.82,0.39386368
2024-09-15,Muzaffarnagar,29.47,26.53,2.22,1.85,12.13,0.39008078
2024-09-16,Muzaffarnagar,29.47,26.36,0.12,2.15,20.18,0.3751583
2024-09-17,Muzaffarnagar,29.47,27.29,1.22,1.0,16.93,0.36019453
2024-09-18,Muzaffarnagar,29.47,26.52,16.64,1.27,7.94,0.38824782
2024-09-19,Muzaffarnagar,29.47,27.59,0.18,1.18,18.65,0.39146042
2024-09-20,Muzaffarnagar,29.47,28.2,0.04,0.86,19.31,0.37172636
2024-09-21,Muzaffarnagar,29.47,28.16,0.0,0.94,18.07,0.36170515
2024-09-22,Muzaffarnagar,29.47,28.4,0.0,1.35,19.3,0.34700012
2024-09-23,Muzaffarnagar,29.47,28.57,0.0,1.35,20.39,0.33156142
2024-09-24,Muzaffarnagar,29.47,29.95,0.04,0.52,19.83,0.31866074
2024-09-25,Muzaffarnagar,29.47,28.34,1.55,1.58,15.23,0.32463136
2024-09-26,Muzaffarnagar,29.47,27.3,34.62,1.68,14.69,0.33800125
2024-09-27,Muzaffarnagar,29.47,26.99,7.44,1.5,15.86,0.33785248
2024-09-28,Muzaffarnagar,29.47,26.77,0.34,0.99,14.91,0.32504845
2024-09-29,Muzaffarnagar,29.47,27.3,0.0,0.98,18.83,0.31268564
